case_id,case_description,offense_category,rephrased_query,cited_sections,gold_sections,hit_rate,mrr,section_precision,section_recall,section_f1,correct_act_cited,ipc_reference_count,fabricated_section_count,grounding_score,hallucination_flag,rephrase_latency_sec,retrieval_latency_sec,generation_latency_sec,total_latency_sec,offense_category_hit,offense_keyword_coverage,completeness_score,key_issue_coverage,answer_relevance_score,context_relevance_score,answer_length_words,has_safety_disclaimer
51,"A person published a false article in the newspaper accusing me of corruption without any evidence, damaging my reputation.",defamation,"Pursuant to Article 45(1) of the Bharatiya Nyaya Sanhita 2023 (BNS), I submit the following formal complaint:

""Whether the act of publishing a false article in the newspaper, which accused the complainant of corruption without any evidence, constitutes an offence under Article 23(2)(a) of the BNS, thereby causing harm to the complainant's reputation as per Article 19(2)(b) of the BNS?

Furthermore, I pray that under Article 35 of the Bharatiya Nagarik Suraksha Sanhita 2023 (BNSS), the court may direct the publication to provide the evidence supporting the allegations made against the complainant, and if no evidence is forthcoming, to take necessary steps to restore the complainant's reputation as per Article 37(1) of the BNSS.

Additionally, under Article 27 of the Bharatiya Sakshya Adhiniyam 2023 (BSA), I request the court to consider the burden of proof and the onus of establishing the truth of the allegations made against the complainant, as well as the admissibility of any evidence that may be produced by the publication to support its claims.""

Signed,
[Your Name]",197|356|353|2|314,356,1,1.0,0.2,1.0,0.3333,1,0,0,0.8,0,0.988,4.201,39.146,44.335,1,1.0,0.375,0.6667,0.1481,0.0716,289,0
52,A factory in our residential area releases toxic fumes every night causing breathing problems for all the residents.,public nuisance,"**Complaint for Offence under Bharatiya Nyaya Sanhita 2023 (BNS)**

To the Honourable Magistrate,

Pursuant to Article 12(1)(b) of the Bharatiya Nyaya Sanhita 2023, I submit this complaint against the factory in our residential area for causing harm to public health and environment.

**Facts of the Case:**

On numerous occasions, the factory has been releasing toxic fumes every night, resulting in breathing problems for all the residents of our area. The fumes have been causing significant discomfort, distress, and health issues, thereby affecting our quality of life.

**Offences Alleged:**

The factory is liable for committing the offence of 'Causing Harm to Public Health' under Article 21(3)(a) of the Bharatiya Nyaya Sanhita 2023, which prohibits any activity that endangers the health or safety of the public.

**Relief Sought:**

I request the Honourable Magistrate to take immediate action against the factory and to direct the authorities to take necessary steps to prevent the release of toxic fumes from the factory and to compensate the residents for the harm caused.

**Evidence:**

I am willing to provide any additional evidence or testimony in support of this complaint, as required by the Bharatiya Sakshya Adhiniyam 2023.

**Request for Investigation:**

I respectfully request the Honourable Magistrate to direct the police to conduct a thorough investigation into this matter, as per Article 27(1) of the Bharatiya Nagarik Suraksha Sanhita 2023, and to take necessary steps to bring the perpetrators to justice.

Thank you.

**Your Name**
**Your Address**",324|292,270|280|292,1,0.2,0.5,0.3333,0.4,1,0,0,1.0,0,11.947,4.245,39.949,56.141,1,0.8,0.3333,1.0,0.1538,0.0836,166,0
53,Someone is running an illegal lottery office in our neighborhood and many people have lost money.,keeping lottery office,"Petition for Perpetual Injunction and Compensation under Article 420 of the Bharatiya Nyaya Sanhita 2023 (BNS) and Sections 102(1), 132, 133 and 136 of the Bharatiya Nagarik Suraksha Sanhita 2023 (BNSS):

To the Hon'ble Magistrate,

It is respectfully submitted that the respondent is operating an illegal lottery office in our neighborhood, thereby committing the offence of cheating and fraud under Article 420 of the Bharatiya Nyaya Sanhita 2023 (BNS).

Furthermore, the respondent's actions have resulted in numerous individuals losing significant sums of money, thereby causing them irreparable harm and financial loss. We pray that the Hon'ble Magistrate may take cognizance of this matter under Section 102(1) of the Bharatiya Nagarik Suraksha Sanhita 2023 (BNSS) and direct the respondent to cease and desist from such activities forthwith.

We also pray that the respondent be held liable for the losses suffered by the victims and be directed to pay compensation as per the provisions of Article 420 of the Bharatiya Nyaya Sanhita 2023 (BNS) and Section 133 of the Bharatiya Nagarik Suraksha Sanhita 2023 (BNSS).

Pursuant to Section 136 of the Bharatiya Nagarik Suraksha Sanhita 2023 (BNSS), we pray that the Magistrate may also issue a perpetual injunction restraining the respondent from operating any lottery office or engaging in any similar activities in the future.

We request that the Hon'ble Magistrate may hear this matter at the earliest and take appropriate action under the provisions of the Bharatiya Nyaya Sanhita 2023 (BNS) and the Bharatiya Nagarik Suraksha Sanhita 2023 (BNSS).

Respectfully submitted,
[Your Name]
[Your Address]
[Your Contact Information]

(Note: The formal legal query is written in a way that seeks a perpetual injunction and compensation from the respondent under the new laws. The actual legal process and terminology may vary depending on the specific circumstances and the jurisdiction.)",136|102|420|133,297,0,0.0,0.0,0.0,0.0,1,0,1,0.0,1,4.571,4.242,101.204,110.017,1,0.8,0.3333,0.6667,0.0495,0.052,275,0
54,A person was singing obscene songs and making vulgar gestures in a public park in front of women and children.,obscene acts in public,"Pursuant to the Bharatiya Nyaya Sanhita 2023 (BNS), I seek clarification on the applicability of Section 294A (Public Breaches of Decency in Public Places) in relation to the aforementioned incident.

Furthermore, under the Bharatiya Nagarik Suraksha Sanhita 2023 (BNSS), I would like to know the procedure to be followed in arresting, detaining, and prosecuting the accused, specifically in light of Articles 39-41 of the BNSS, which govern the apprehension, examination, and remand of an accused person.

Additionally, considering the Bharatiya Sakshya Adhiniyam 2023 (BSA), I request guidance on the admissibility of evidence in this case, particularly with respect to the testimony of witnesses who were present at the scene, as governed by Article 13 of the BSA, which deals with the testimonial competence of witnesses.",229|294A|197|353|199,296|79,0,0.0,0.0,0.0,0.0,1,0,0,0.8,0,5.659,4.173,85.484,95.316,1,0.8,0.3333,0.6667,0.1043,0.1024,372,0
55,My ex-boyfriend shared my private photographs on social media and created a fake profile using my pictures.,defamation and voyeurism,"Pursuant to Article 228(3) of the Bharatiya Nyaya Sanhita 2023 (BNS), it is requested to clarify whether the act of ex-boyfriend sharing complainant's private photographs on social media without her consent constitutes an offence under Section 19 of the BNS, specifically, disclosure of private information without consent, and whether the creation of a fake profile using the complainant's pictures amounts to 'Identity Theft' under Section 29 of the BNS, thereby warranting further investigation and potential prosecution under the aforesaid provisions of BNS.

Furthermore, under the Bharatiya Nagarik Suraksha Sanhita 2023 (BNSS), it is requested to guide on the procedural aspects of investigating this complaint, particularly in relation to the procedures laid down under Chapter VII of the BNSS for the collection and preservation of evidence, including digital evidence, as per Article 118 of the BNSS.

Lastly, under the Bharatiya Sakshya Adhiniyam 2023 (BSA), it is requested to clarify whether the photographs and information on the fake profile shall be considered as relevant evidence under Section 5 of the BSA and whether the complainant's private messages or other electronic communications shall be admissible as evidence under Section 23 of the BSA, particularly in light of Article 30 of the BSA, which deals with the admissibility of digital records.",1|339|303|19|113|314,356|77|294,0,0.0,0.0,0.0,0.0,1,0,0,0.8333,0,6.912,4.229,60.578,71.719,1,0.4,0.3846,0.5,0.1081,0.0801,357,0
56,A shop is openly selling obscene magazines and DVDs to school children near a school campus.,sale of obscene material to children,"Pursuant to Article 67(1) of the Bharatiya Nyaya Sanhita 2023 (BNS), it is respectfully submitted that the following incident requires investigation and potential prosecution: 

A shop is allegedly selling material deemed to be obscene and indecent pursuant to Article 123(1)(d) of the Bharatiya Nyaya Sanhita 2023 (BNS), which is being openly displayed and sold to school children near a school campus, thereby endangering the well-being and moral development of minors as per Article 15(3) of the Bharatiya Nyaya Sanhita 2023 (BNS) in conjunction with BNSS provisions regarding protection of children from harm.

In order to establish the facts, the following questions are posed:

1. Whether the material sold by the shop constitutes obscene and indecent content as defined in Article 123(1)(d) of the Bharatiya Nyaya Sanhita 2023 (BNS)?
2. Whether the shop owner or manager has knowledge of or was reckless in relation to the sale of such material to school children?
3. Whether the shop's actions constitute a criminal offense under the Bharatiya Nyaya Sanhita 2023 (BNS), and if so, what is the appropriate penalty?

In light of the above, a thorough investigation is required to determine the facts and apply the relevant provisions of the Bharatiya Nyaya Sanhita 2023 (BNS) and Bharatiya Nagarik Suraksha Sanhita 2023 (BNSS).",113|295|294,294|295,1,0.3333,0.6667,1.0,0.8,1,0,0,1.0,0,1.475,4.241,35.639,41.356,1,1.0,0.5556,1.0,0.1698,0.0368,120,0
57,A man standing on the road deliberately shows obscene images on his phone to women passing by.,sexual harassment and obscene acts,"To: The Commissioner of Police, [District/State]
Subject: Request for Investigation and Prosecution under Bharatiya Nyaya Sanhita 2023

Pursuant to Article 293 of Bharatiya Nyaya Sanhita 2023, a complaint is made against an individual who has allegedly committed an act of public nuisance by deliberately displaying obscene images on his mobile phone to women passing by on the road.

The query seeks an investigation and potential prosecution under Article 293 of Bharatiya Nyaya Sanhita 2023, which states:

""Whoever, in any public place, intentionally displays any obscene image or material, shall be punished with imprisonment for a term which may extend to three years, or with a fine which may extend to one lakh rupees, or with both.""

Further, it is requested to examine the application of Article 35 of Bharatiya Nagarik Suraksha Sanhita 2023 for the purposes of arresting and detaining the accused, as it states:

""...the police officer may, without an order from a Magistrate and under a law, arrest any person who commits, or attempts to commit, a cognizable offence...""

Additionally, the query seeks guidance on the admissibility of electronic evidence under Article 17 of Bharatiya Sakshya Adhiniyam 2023, which states:

""...electronic records and documents may be used as evidence, if they are properly certified and authenticated, and if they are found to be reliable and trustworthy...""",1|353|211|113|292,75|296|79,0,0.0,0.0,0.0,0.0,1,0,0,1.0,0,11.061,4.233,17.192,32.487,1,0.6,0.0,0.0,0.0515,0.1471,428,0
58,A woman was raped by a man who broke into her house late at night when she was alone.,rape and housebreaking,"Pursuant to the provisions of the Bharatiya Nyaya Sanhita 2023 (BNS), the complainant seeks an inquiry into the alleged commission of the offence under Article 321 (Culpable Homicide not amounting to Murder or Rape) read with Article 323 (Sexual Assault) of the Bharatiya Nyaya Sanhita 2023 (BNS), by the accused, who is alleged to have committed an act of Article 323 (Sexual Assault) by breaking into the complainant's residence at night, in contravention of Article 411 (House-Trespass after Preparation for Hurt, Assault or Theft) of the Bharatiya Nyaya Sanhita 2023 (BNS), and thereby allegedly causing harm to the complainant.

In light of the aforesaid allegations, the complainant seeks relief under the provisions of the Bharatiya Nagarik Suraksha Sanhita 2023 (BNSS) for the registration of an FIR (First Information Report) and subsequent investigation into the alleged incident. Additionally, the complainant may also invoke the provisions of the Bharatiya Sakshya Adhiniyam 2023 (BSA) for the admissibility and evidentiary value of the complainant's statement and any other relevant evidence.",411|323|1,63|65|330,0,0.0,0.0,0.0,0.0,1,0,1,0.3333,1,3.893,4.252,8.768,16.913,1,0.6,0.3333,1.0,0.0312,0.0594,231,0
59,A college professor asked a female student for sexual favours in exchange for better grades.,sexual harassment and abuse of authority,"Petition for Inquiry into Allegations of Sexual Harassment and Extortion under the aegis of Article 15 of Bharatiya Nyaya Sanhita 2023 (BNS): 

Whether the conduct of the college professor, involving a request for sexual favours from a female student in consideration for academic benefits, constitutes an infringement of the student's rights under Article 15(1) BNS, specifically the right to equality and non-discrimination, and whether such conduct falls within the purview of any provision of BNS that prescribes punishment for harassment, intimidation, or exploitation?

 Furthermore, under the provisions of Bharatiya Nagarik Suraksha Sanhita 2023 (BNSS), 

1. Is a cognizable offence under BNS likely to have been committed, warranting immediate police action, as per Article 20 of BNSS?
2. Should a Magistrate, empowered under Article 40 of BNSS, direct a police investigation into this incident upon receipt of a written complaint from the student, or her legal guardian?

Lastly, considering the relevant provisions of Bharatiya Sakshya Adhiniyam 2023 (BSA) in relation to the admissibility and evaluation of evidence in such cases, 

3. What constitutes a relevant and admissible piece of evidence, as defined under Article 25 of BSA, to prove the allegations of sexual harassment and extortion against the college professor?",197|199|75|209|314,75|68,1,0.2,0.2,0.5,0.2857,1,0,0,1.0,0,1.327,4.241,29.467,35.035,1,0.6,0.125,0.6667,0.05,0.0558,236,0
60,"A man has been following a woman from her office to her home daily, sending unwanted gifts, and watching her through binoculars.",stalking and voyeurism,"**Petition for Relief under Bharatiya Nyaya Sanhita 2023 (BNS)**

To the Honorable Magistrate,

I, [Name], submit this petition under Article 294(A) of the Bharatiya Nyaya Sanhita 2023, alleging the commission of an offense by [Offender's Name]. 

It is alleged that [Offender's Name] has been engaging in stalking and harassment of the complainant, causing a reasonable apprehension of harm and distress. This is evident from his daily observation of the complainant from outside her office premises, as well as her residence, through means including but not limited to, the use of binoculars. Furthermore, the complainant has received unwanted gifts from the said offender, which constitutes an unwelcome and uninvited behavior.

I request that this Honorable Court take cognizance of this offense under Article 294(A) and initiate proceedings against [Offender's Name] to prevent further harassment and ensure the safety and well-being of the complainant.

**Verification under Bharatiya Sakshya Adhiniyam 2023 (BSA)**

The complainant is willing to provide evidence and testimony to support the allegations made in this petition. Relevant documents and physical evidence, including photographs, witness statements, and any other relevant materials, are attached herewith.

**Prayer under Bharatiya Nagarik Suraksha Sanhita 2023 (BNSS)**

I humbly pray to this Honorable Court to grant a restraining order against [Offender's Name] under Article 123(A) of the Bharatiya Nagarik Suraksha Sanhita 2023, directing him to cease and desist from any further harassment, stalking, or unwelcome behavior towards the complainant.

**Respectfully submitted**

[Your Name]",197|1|211,78|77,0,0.0,0.0,0.0,0.0,1,0,0,1.0,0,3.28,4.266,3.963,11.509,1,0.2,0.0,0.0,0.0,0.0431,157,0
61,A man grabbed a woman's dupatta and tried to disrobe her in a market while others watched.,assault to disrobe woman,"Pursuant to Article 320(1)(a) of the Bharatiya Nyaya Sanhita 2023 (BNS), is the act of the man in grabbing the woman's dupatta and attempting to disrobe her in a public place, where others were present, a case of 'Assault or Use of Criminal Force to Woman with Intent to Outrage her Modesty' as per the definitions stated under Article 12(1) and 12(2) of BNS?

Furthermore, under the provisions of Bharatiya Nagarik Suraksha Sanhita 2023 (BNSS), what would be the appropriate procedure for the registration of an FIR in this incident, and what would be the timeframe for the police to complete the investigation as per Article 159(1) of BNSS, considering the gravity of the offense under BNS?

Additionally, under the provisions of Bharatiya Sakshya Adhiniyam 2023 (BSA), what would be the admissibility of the testimony of the eyewitnesses who witnessed the incident, and how would the court evaluate their credibility in the context of Article 45(1) of BSA?",1|353|195|113|199|209,76|74,0,0.0,0.0,0.0,0.0,1,0,0,1.0,0,4.315,4.179,24.459,32.953,1,0.8,0.8889,1.0,0.0745,0.0791,233,0
62,A married man had sexual intercourse with his wife during judicial separation against her will.,sexual intercourse during separation,"Is the married man liable under the provisions of Article 320(1)(a) of the Bharatiya Nyaya Sanhita 2023 (BNS) for the alleged non-consensual sexual intercourse with his wife, who is judicially separated from him, and if so, what are the resultant consequences in accordance with Article 320(2) of the BNS?

Additionally, please provide information on the procedures to be followed under Article 120 of the Bharatiya Nagarik Suraksha Sanhita 2023 (BNSS) for registering a complaint and obtaining a protection order for the victim in this case, as well as the admissibility and relevance of evidence under Article 60 of the Bharatiya Sakshya Adhiniyam 2023 (BSA) in proving the non-consensual nature of the act.",75|1|209|314,67,0,0.0,0.0,0.0,0.0,1,0,0,1.0,0,3.503,4.218,24.746,32.467,1,0.5,0.4167,1.0,0.3333,0.0437,67,0
63,A man secretly installed a hidden camera in the women's changing room of a gym to record videos.,voyeurism,"Query for Legal Opinion:

Pursuant to Article 226 of the Bharatiya Nyaya Sanhita 2023 (BNS), it is proposed to enquire into the commission of an offence under Section 228 of BNS, whereby a person, namely [name of accused], allegedly covertly installed a surveillance device, to wit, a hidden camera, within the confines of the women's changing room of a gym, with the intention of capturing video recordings of individuals engaged in a private activity.

It is requested that the following issues be examined under the provisions of the Bharatiya Sakshya Adhiniyam 2023 (BSA):

1. Whether the video recordings captured by the hidden camera constitute admissible evidence under Section 6 of BSA, notwithstanding the clandestine manner in which they were obtained.
2. Whether the accused's act of installing a hidden camera in a private area of the gym constitutes a breach of the right to privacy under Article 32 of the Constitution of India.
3. What procedural steps are required to be taken under the Bharatiya Nagarik Suraksha Sanhita 2023 (BNSS) for the registration of a complaint and subsequent investigation into this incident.

Please provide a detailed analysis and opinion on the above matters.",228|6,77,0,0.0,0.0,0.0,0.0,1,0,0,0.0,1,1.151,4.227,26.901,32.279,1,0.6,0.25,0.6667,0.1143,0.0643,247,0
64,A man deceived a woman into believing they were lawfully married and cohabited with her for months.,deceitful cohabitation,"Pursuant to Article 123 of the Bharatiya Nyaya Sanhita 2023 (BNS), a query is raised regarding the commission of a punishable offense under the BNS by a male individual who wilfully misrepresented himself to a female individual as being lawfully married to her, thereby inducing her to cohabit with him for a period of several months. 

In this regard, it is requested to determine whether the aforesaid actions of the male individual could be characterized as an instance of 'cheating' (as defined under Article 123 of BNS) and, if so, what specific provisions of BNS would be applicable in this scenario.",314|4,81|83,0,0.0,0.0,0.0,0.0,1,0,0,1.0,0,5.78,4.223,107.11,117.115,1,0.2,0.1,0.3333,0.1406,0.0599,170,0
65,A man who is already married performed a second marriage with another woman without disclosing his first marriage.,bigamy,"**Case Query for Legal Guidance**

Pursuant to the Bharatiya Nyaya Sanhita 2023, we seek clarification on the following situation:

A married individual (hereinafter ""the accused"") entered into a second marriage with another woman (hereinafter ""the second wife"") without disclosing his prior marital status. The question arises under Article 349(2) of the Bharatiya Nyaya Sanhita 2023, whether this act constitutes a cognizable offense against the institution of marriage, under Chapter XIX, and whether the accused's failure to disclose his marital status constitutes a punishable offense, as per Section 117 of the Bharatiya Nyaya Sanhita 2023.

Furthermore, in light of the Bharatiya Nagarik Suraksha Sanhita 2023, we request guidance on the procedure to be followed in investigating this matter, specifically under Chapter X, Section 53(1) of the Bharatiya Nagarik Suraksha Sanhita 2023.

Lastly, under the provisions of the Bharatiya Sakshya Adhiniyam 2023, we seek clarity on the admissibility of evidence in this case, particularly in relation to the second wife's knowledge or ignorance of the accused's prior marital status, as per Section 11(3) of the Bharatiya Sakshya Adhiniyam 2023.",11|113|253|303|2|53|82,82,1,0.5,0.1429,1.0,0.25,1,0,0,0.5714,0,1.216,4.399,78.553,84.169,1,0.4,0.5556,1.0,0.0816,0.089,298,0
66,A woman left her newborn baby in a dustbin near the hospital and disappeared.,exposure and abandonment of child,"Pursuant to Article 43 of the Bharatiya Nyaya Sanhita 2023 (BNS), whether the act of abandoning a newborn infant (as defined under Article 12 of BNS) by a mother in a public place (as defined under Article 15 of BNS) near a hospital constitutes the offence of 'Neglect of a Child' or any other applicable provision under Chapter 3 of BNS.

Additionally, under the provisions of the Bharatiya Nagarik Suraksha Sanhita 2023 (BNSS), what are the applicable procedures for the investigation, collection of evidence, and subsequent arrest, if any, of the mother in light of this incident?

Furthermore, under the Bharatiya Sakshya Adhiniyam 2023 (BSA), what are the admissibility and relevance of the following evidence in the context of this case: eyewitness testimony, CCTV footage, and any other circumstantial evidence that may be collected.",84|211|93|209|229,93|94,1,0.1429,0.2,0.5,0.2857,1,0,0,1.0,0,1.957,4.215,39.507,45.678,1,1.0,0.5,1.0,0.0726,0.1694,345,0
67,A begging ring operator hired several children aged 7-10 to beg at traffic signals and took all the money they collected.,employing children to commit offence,"Pursuant to the Bharatiya Nyaya Sanhita 2023 (BNS), it is requested to determine whether the accused has committed the offence under Section 4(1)(iii) of BNS, read with Article 8(5) thereof, which pertains to the exploitation of a minor through forced labour or begging. 

Further, under the BNSS 2023, it is sought to know whether the accused can be arrested under Article 73(1) of BNSS, in the absence of the complainant or informant, as the offence under Section 4(1)(iii) of BNS is a cognizable offence, as per Article 5(2) of BNSS.

Lastly, under the Bharatiya Sakshya Adhiniyam 2023 (BSA), it is requested to establish whether the testimony of the minor victims is admissible in evidence under Article 27(3) of BSA, despite the fact that they are below the age of 12, and whether the collected evidence is sufficient to prove the guilt of the accused under Article 31(4) of BSA.",139|5|4,95|139,1,0.125,0.3333,0.5,0.4,1,0,0,1.0,0,2.949,4.208,191.265,198.422,1,0.6,0.4,0.6667,0.197,0.0442,181,0
68,A couple secretly delivered a baby and disposed of the body to conceal the birth from neighbours.,concealment of birth,"Pursuant to Article 234(1) of the Bharatiya Nyaya Sanhita 2023 (BNS), a query is raised regarding the criminal liability of the couple for the commission of the offence under Article 179(2), BNS, specifically the concealment and disposal of a newborn infant's body, thereby allegedly causing the said infant's death. 

In the context of the Bharatiya Nagarik Suraksha Sanhita 2023 (BNSS), the query seeks to determine whether the couple's actions constitute a cognizable offence under BNSS, thereby necessitating police investigation and prosecution under Article 41, BNSS.",147|148|113|200,94,0,0.0,0.0,0.0,0.0,1,0,0,1.0,0,11.887,4.19,63.433,79.51,1,0.75,0.375,1.0,0.0769,0.1592,345,0
69,A minor girl aged 14 was procured by a broker and supplied to a client for sexual exploitation.,procuration of minor,"Pursuant to Article 123, Clause (1) of the Bharatiya Nyaya Sanhita 2023 (BNS), we seek an interpretation of the provision of 'procuring a child for illicit sexual intercourse', which, as per the facts, involves a 14-year-old minor girl. 

We request clarification on the nature of liability under BNS that may be applicable to the broker and the client involved in this alleged incident.

Furthermore, in relation to the procedure to be followed under Bharatiya Nagarik Suraksha Sanhita 2023 (BNSS), we would like to know the steps that should be taken to protect the minor girl and ensure her safety, as well as the powers of the authorities to investigate and gather evidence in accordance with Bharatiya Sakshya Adhiniyam 2023 (BSA).",314|99|98,96|98,1,0.125,0.3333,0.5,0.4,1,0,0,1.0,0,6.695,4.187,90.494,101.376,1,0.8,0.9,1.0,0.0804,0.0817,314,0
70,"A doctor performed an abortion on a woman in her eighth month of pregnancy without medical justification, and the baby died.",causing death of unborn child,"Whether the doctor's actions constitute an offence under Article 312 of the Bharatiya Nyaya Sanhita 2023 (BNS), specifically Section 1(d) of Article 312, and if so, whether the prosecution can proceed under Section 19(1)(a) of the Bharatiya Nagarik Suraksha Sanhita 2023 (BNSS), considering the principles of causation and liability as enunciated under Article 45 of the Bharatiya Sakshya Adhiniyam 2023 (BSA) in assessing the doctor's culpability for the baby's death.",1|106|19,92|88,0,0.0,0.0,0.0,0.0,1,0,0,0.6667,0,4.839,4.174,69.035,78.047,1,0.6,0.4167,1.0,0.1579,0.07,183,0
71,A woman was forcibly given medicine by her mother-in-law to cause a miscarriage because the family wanted a boy child.,causing miscarriage without consent,"**Complaint/Information under Bharatiya Nyaya Sanhita 2023 (BNS)**

To: The Officer-in-Charge of the concerned Police Station,

I hereby lodge a complaint/report an incident of causing harm to a pregnant woman by administering a substance (medicine), allegedly to induce a miscarriage, under Section 319(1) of the Bharatiya Nyaya Sanhita 2023 (BNS). The accused, being the mother-in-law of the complainant (wife of the complainant's husband), is alleged to have acted with intent to terminate the pregnancy, contrary to the principles of personal liberty and the rights of the complainant as enshrined under Article 21 of the Constitution.

**Specifically, the complaint alleges:**

*   Administration of a substance to cause harm to the complainant's unborn child without her consent or knowledge, which amounts to an act of violence against the complainant and her unborn child.
*   The accused acted with the intent to induce a miscarriage, driven by a discriminatory motivation based on the sex of the expected child, which is discriminatory and violative of the complainant's rights under the Constitution.

**Prayer:**

*   Registration of an FIR under Section 319(1) of the Bharatiya Nyaya Sanhita 2023 (BNS) against the accused mother-in-law.
*   Investigation into the incident to establish the facts and identify the accused individuals responsible for this incident.
*   Prophylactic measures to prevent further harm to the complainant and her unborn child.

**Verification:**

I hereby verify that the facts stated in this complaint are true to the best of my knowledge. I request the police to conduct a thorough investigation and take necessary action as per the law.

**Declaration:**

I declare that I have submitted this complaint voluntarily and without any undue influence or coercion.

Signature of the Complainant",319|1|200|4|197,89|85,0,0.0,0.0,0.0,0.0,1,0,0,0.8,0,6.54,4.287,81.421,92.248,1,0.6,0.1818,0.3333,0.0811,0.0377,164,0
72,A 5-year-old child was enticed with chocolates by a neighbour who then kept the child locked in his house for two days.,kidnapping of minor,"Can you please provide more context or details about the incident, so I can accurately formulate a formal legal query based on the Bharatiya Nyaya Sanhita 2023 (BNS), Bharatiya Nagarik Suraksha Sanhita 2023 (BNSS), and Bharatiya Sakshya Adhiniyam 2023 (BSA)?

Assuming the scenario is as given, a possible formal legal query could be:

Is the neighbour liable under Article 123 of the Bharatiya Nyaya Sanhita 2023 (BNS) for the offence of kidnapping a minor, considering that the child was enticed with chocolates and confined for two days against their will, and can the police initiate an investigation under Article 56 of the Bharatiya Nagarik Suraksha Sanhita 2023 (BNSS) to gather evidence, including that obtained under Article 32 of the Bharatiya Sakshya Adhiniyam 2023 (BSA), to establish the neighbour's guilt?",309|137,137|127,1,0.3333,0.5,0.5,0.5,1,0,0,1.0,0,3.477,4.164,46.212,53.853,1,0.6,0.5,0.6667,0.1341,0.0693,200,0
73,A group posted online manifestos calling people to take up arms against the Indian government.,waging war against government,"Pursuant to Article 13 of the Bharatiya Nyaya Sanhita 2023 (BNS), whether the act of posting online manifestos calling people to take up arms against the Indian government constitutes an act of sedition punishable under the provisions of BNS and/or contravenes any of the obligations or duties specified under Article 14(1)(a) of BNS, warranting an investigation and possible prosecution under the relevant sections of BNSS and/or BSA.",113|353|148|147|197,147|152,0,0.0,0.2,0.5,0.2857,1,0,0,1.0,0,10.505,4.168,46.122,60.794,1,0.8,0.1538,0.3333,0.1209,0.1144,254,0
74,"During a village election, a candidate distributed cash and liquor to voters to get their votes.",electoral bribery,"What are the relevant provisions under the Bharatiya Nyaya Sanhita 2023 (BNS) that pertain to the distribution of cash and liquor to voters as an inducement to influence the outcome of the village election, specifically with regard to the crimes of bribery and electoral malpractices?",314|176,170|173,0,0.0,0.0,0.0,0.0,1,0,0,1.0,0,2.911,4.104,160.154,167.168,1,0.6,0.3333,0.6667,0.1148,0.0637,136,0
75,A mob of about 200 people armed with sticks and swords attacked shops belonging to a particular community after a rumour spread on social media.,rioting and promoting enmity,"Pursuant to Article 124 of the Bharatiya Nyaya Sanhita 2023 (BNS), we seek a formal opinion on the applicability of the provisions relating to unlawful assembly and rioting, as codified under Part III, Chapter V, Section 1 of the BNS. Specifically, we inquire as to whether the aforementioned mob of approximately 200 individuals, armed with sticks and swords, who attacked shops belonging to a particular community following the dissemination of a false rumour on social media, may be liable for the commission of a cognizable offence under the BNS.

Furthermore, we seek clarification on the procedural aspects of the case, and whether the provisions of the Bharatiya Nagarik Suraksha Sanhita 2023 (BNSS) governing registration of FIR, investigation, and arrest, as outlined in Chapter VII, Section 16-20 of the BNSS, would be applicable in this scenario.

Lastly, in relation to the admissibility of digital evidence, we seek guidance on the application of Article 42 of the Bharatiya Sakshya Adhiniyam 2023 (BSA) regarding the examination and authentication of electronic records, in order to determine the authenticity and relevance of social media records in this case.",314|113|1|353|197,189|191|196,0,0.0,0.0,0.0,0.0,1,0,0,1.0,0,0.659,4.224,247.261,252.144,1,0.2,0.0,0.0,0.1368,0.0731,205,0
76,A man voted in the election using someone else's identity card and later the real voter was turned away at the booth.,personation at election,"Pursuant to the provisions of Bharatiya Nyaya Sanhita 2023 (BNS), I pose the following formal legal query:

Whether the act of a person (hereinafter referred to as the 'Accused') who utilizes another individual's (hereinafter referred to as the 'Victim') identification documents to cast a vote in an election, constitutes an offence under BNS, specifically Section 121(a) of BNS - 'Fraudulent voting'?

Furthermore, under the provisions of Bharatiya Nagarik Suraksha Sanhita 2023 (BNSS), I seek clarification on the following:

1. Whether the action of the Accused amounts to a cognizable offence under BNSS?
2. What are the relevant procedures that the Election Commission or the competent authorities must follow in accordance with BNSS to investigate and prosecute this offence?
3. What are the rights and entitlements of the Victim, as per BNSS, in relation to the alleged offence committed against them?

Additionally, under the provisions of Bharatiya Sakshya Adhiniyam 2023 (BSA), I seek clarification on the following:

1. What is the burden of proof that the prosecution must establish in order to secure a conviction under BSA?
2. What are the relevant provisions of BSA that govern the admissibility of evidence in a trial for the alleged offence?
3. Whether the testimony of the Victim or any other individual present at the polling station is admissible as evidence under BSA?",230|353|209|148|229,172|174,0,0.0,0.0,0.0,0.0,1,0,0,1.0,0,11.094,4.222,83.159,98.476,1,0.2,0.5,0.6667,0.0233,0.127,413,0
