case_id,case_description,offense_category,rephrased_query,cited_sections,gold_sections,hit_rate,mrr,section_precision,section_recall,section_f1,correct_act_cited,ipc_reference_count,fabricated_section_count,grounding_score,hallucination_flag,rephrase_latency_sec,retrieval_latency_sec,generation_latency_sec,total_latency_sec,offense_category_hit,offense_keyword_coverage,completeness_score,key_issue_coverage,answer_relevance_score,context_relevance_score,answer_length_words,has_safety_disclaimer
56,A shop is openly selling obscene magazines and DVDs to school children near a school campus.,sale of obscene material to children,"Pursuant to Article 9(1) of the Bharatiya Nyaya Sanhita 2023 (BNS), is the sale of obscene materials to minors near a school campus an offense under the provisions of BNS, and if so, what constitutes the requisite mens rea for the commission of the aforesaid offense? 

Furthermore, under Article 17 of the Bharatiya Nagarik Suraksha Sanhita 2023 (BNSS), what lawful procedures can be invoked to seize the contraband materials and obtain a search warrant for the premises, and what provisions govern the subsequent investigation and prosecution of the offense?

Additionally, under Article 24 of the Bharatiya Sakshya Adhiniyam 2023 (BSA), what evidentiary considerations would be applicable in the event of a prosecution under the aforesaid offense, particularly pertaining to the admissibility of expert opinion evidence and the burden of proof in establishing the obscenity of the materials in question.",1|46|294|295,294|295,1,0.25,0.5,1.0,0.6667,1,0,0,1.0,0,0.939,4.212,46.341,51.492,1,1.0,0.6667,1.0,0.0678,0.0705,309,0
56,A shop is openly selling obscene magazines and DVDs to school children near a school campus.,sale of obscene material to children,"Pursuant to Article 67(1) of the Bharatiya Nyaya Sanhita 2023 (BNS), it is respectfully submitted that the following incident requires investigation and potential prosecution: 

A shop is allegedly selling material deemed to be obscene and indecent pursuant to Article 123(1)(d) of the Bharatiya Nyaya Sanhita 2023 (BNS), which is being openly displayed and sold to school children near a school campus, thereby endangering the well-being and moral development of minors as per Article 15(3) of the Bharatiya Nyaya Sanhita 2023 (BNS) in conjunction with BNSS provisions regarding protection of children from harm.

In order to establish the facts, the following questions are posed:

1. Whether the material sold by the shop constitutes obscene and indecent content as defined in Article 123(1)(d) of the Bharatiya Nyaya Sanhita 2023 (BNS)?
2. Whether the shop owner or manager has knowledge of or was reckless in relation to the sale of such material to school children?
3. Whether the shop's actions constitute a criminal offense under the Bharatiya Nyaya Sanhita 2023 (BNS), and if so, what is the appropriate penalty?

In light of the above, a thorough investigation is required to determine the facts and apply the relevant provisions of the Bharatiya Nyaya Sanhita 2023 (BNS) and Bharatiya Nagarik Suraksha Sanhita 2023 (BNSS).",113|295|294,294|295,1,0.3333,0.6667,1.0,0.8,1,0,0,1.0,0,1.475,4.241,35.639,41.356,1,1.0,0.5556,1.0,0.1698,0.0368,120,0
57,A man standing on the road deliberately shows obscene images on his phone to women passing by.,sexual harassment and obscene acts,"Pursuant to Article 321, Offence of Disobedience of Social Norms, Section 8(1) of the Bharatiya Nyaya Sanhita 2023 (BNS), is the accused liable for an offence under Section 9(2), Exposing Lewd Content, wherein he exposed obscene images to women in a public place, causing them distress and discomfort, thereby contravening Article 5, Right to Dignity and Decency, of the Bharatiya Nyaya Sanhita 2023 (BNS)?",8|75|9,75|296|79,1,0.125,0.3333,0.3333,0.3333,1,0,0,0.3333,1,0.479,4.15,18.399,23.029,1,0.6,0.2222,0.6667,0.0789,0.0597,160,0
57,A man standing on the road deliberately shows obscene images on his phone to women passing by.,sexual harassment and obscene acts,"To: The Commissioner of Police, [District/State]
Subject: Request for Investigation and Prosecution under Bharatiya Nyaya Sanhita 2023

Pursuant to Article 293 of Bharatiya Nyaya Sanhita 2023, a complaint is made against an individual who has allegedly committed an act of public nuisance by deliberately displaying obscene images on his mobile phone to women passing by on the road.

The query seeks an investigation and potential prosecution under Article 293 of Bharatiya Nyaya Sanhita 2023, which states:

""Whoever, in any public place, intentionally displays any obscene image or material, shall be punished with imprisonment for a term which may extend to three years, or with a fine which may extend to one lakh rupees, or with both.""

Further, it is requested to examine the application of Article 35 of Bharatiya Nagarik Suraksha Sanhita 2023 for the purposes of arresting and detaining the accused, as it states:

""...the police officer may, without an order from a Magistrate and under a law, arrest any person who commits, or attempts to commit, a cognizable offence...""

Additionally, the query seeks guidance on the admissibility of electronic evidence under Article 17 of Bharatiya Sakshya Adhiniyam 2023, which states:

""...electronic records and documents may be used as evidence, if they are properly certified and authenticated, and if they are found to be reliable and trustworthy...""",1|353|211|113|292,75|296|79,0,0.0,0.0,0.0,0.0,1,0,0,1.0,0,11.061,4.233,17.192,32.487,1,0.6,0.0,0.0,0.0515,0.1471,428,0
58,A woman was raped by a man who broke into her house late at night when she was alone.,rape and housebreaking,"Petition for the registration of an FIR and subsequent investigation under Section 326A (1) of the Bharatiya Nyaya Sanhita 2023 (BNS), read with Article 326, for the alleged commission of 'Culpable Homicity not amounting to murder' and under Section 376 (2) of the BNS, read with Article 376, for the alleged commission of 'Rape' by the accused, who allegedly broke into the complainant's residence in contravention of Section 441 of the Bharatiya Nagarik Suraksha Sanhita 2023 (BNSS) and thereby committed an act endangering the safety and security of the inhabitants under Article 123 of the BNSS.

Inquiry is also sought under Section 202 of the BNSS for the preservation and safe-keeping of the crime scene and collection of evidence in accordance with the provisions of the Bharatiya Sakshya Adhiniyam 2023 (BSA), particularly under Section 59 of the BSA, to ensure the authenticity and reliability of the evidence collected.",4|202|1|211|148|441|113|376|59|147|209|326A,63|65|330,0,0.0,0.0,0.0,0.0,1,0,2,0.5833,0,0.9,4.216,21.952,27.068,1,0.4,0.0833,0.25,0.0938,0.0707,270,0
58,A woman was raped by a man who broke into her house late at night when she was alone.,rape and housebreaking,"Pursuant to the provisions of the Bharatiya Nyaya Sanhita 2023 (BNS), the complainant seeks an inquiry into the alleged commission of the offence under Article 321 (Culpable Homicide not amounting to Murder or Rape) read with Article 323 (Sexual Assault) of the Bharatiya Nyaya Sanhita 2023 (BNS), by the accused, who is alleged to have committed an act of Article 323 (Sexual Assault) by breaking into the complainant's residence at night, in contravention of Article 411 (House-Trespass after Preparation for Hurt, Assault or Theft) of the Bharatiya Nyaya Sanhita 2023 (BNS), and thereby allegedly causing harm to the complainant.

In light of the aforesaid allegations, the complainant seeks relief under the provisions of the Bharatiya Nagarik Suraksha Sanhita 2023 (BNSS) for the registration of an FIR (First Information Report) and subsequent investigation into the alleged incident. Additionally, the complainant may also invoke the provisions of the Bharatiya Sakshya Adhiniyam 2023 (BSA) for the admissibility and evidentiary value of the complainant's statement and any other relevant evidence.",411|323|1,63|65|330,0,0.0,0.0,0.0,0.0,1,0,1,0.3333,1,3.893,4.252,8.768,16.913,1,0.6,0.3333,1.0,0.0312,0.0594,231,0
59,A college professor asked a female student for sexual favours in exchange for better grades.,sexual harassment and abuse of authority,"Petition for redressal of grievance under Article 124(1) of the Bharatiya Nyaya Sanhita 2023 (BNS):

Whether the actions of the college professor constitute an offence under Article 312(2) of the BNS, specifically Article 312(2)(a) (offering inducement to a female student for sexual favours) and Article 312(2)(b) (exploiting position of authority for personal gratification)?

Prayer to the Hon'ble Court for directions under Article 44 of the BNSS, 2023 (Code of Criminal Procedure) to:

a) Register an FIR under Article 312(2) of the BNS.
b) Summon the accused college professor for examination under Article 15 of the Bharatiya Sakshya Adhiniyam 2023 (BSA).
c) Order a thorough investigation into the allegations, including the collection of evidence, under Article 27 of the BNSS.
d) Protect the identity and safety of the complainant, a female student, under Article 85 of the BNS.

Please note that the above query is based on the hypothetical replacement laws (BNS, BNSS, and BSA) and is intended for illustrative purposes only.",312|211,75|68,0,0.0,0.0,0.0,0.0,1,0,0,0.5,0,7.747,4.205,16.513,28.465,1,0.8,0.375,1.0,0.1026,0.0439,193,0
59,A college professor asked a female student for sexual favours in exchange for better grades.,sexual harassment and abuse of authority,"Petition for Inquiry into Allegations of Sexual Harassment and Extortion under the aegis of Article 15 of Bharatiya Nyaya Sanhita 2023 (BNS): 

Whether the conduct of the college professor, involving a request for sexual favours from a female student in consideration for academic benefits, constitutes an infringement of the student's rights under Article 15(1) BNS, specifically the right to equality and non-discrimination, and whether such conduct falls within the purview of any provision of BNS that prescribes punishment for harassment, intimidation, or exploitation?

 Furthermore, under the provisions of Bharatiya Nagarik Suraksha Sanhita 2023 (BNSS), 

1. Is a cognizable offence under BNS likely to have been committed, warranting immediate police action, as per Article 20 of BNSS?
2. Should a Magistrate, empowered under Article 40 of BNSS, direct a police investigation into this incident upon receipt of a written complaint from the student, or her legal guardian?

Lastly, considering the relevant provisions of Bharatiya Sakshya Adhiniyam 2023 (BSA) in relation to the admissibility and evaluation of evidence in such cases, 

3. What constitutes a relevant and admissible piece of evidence, as defined under Article 25 of BSA, to prove the allegations of sexual harassment and extortion against the college professor?",197|199|75|209|314,75|68,1,0.2,0.2,0.5,0.2857,1,0,0,1.0,0,1.327,4.241,29.467,35.035,1,0.6,0.125,0.6667,0.05,0.0558,236,0
60,"A man has been following a woman from her office to her home daily, sending unwanted gifts, and watching her through binoculars.",stalking and voyeurism,"Pursuant to Article 121 (1) of the Bharatiya Nyaya Sanhita 2023 (BNS), we seek a legal opinion regarding the potential commission of the offence of 'Stalking' by a male individual as described below.

Whether the actions of the aforementioned male individual, who has been consistently following the complainant from her place of work to her residence, sending unwanted gifts, and engaging in surveillance through the use of binoculars, constitute a contravention of Article 45, Section 2, of the Bharatiya Nyaya Sanhita 2023 (BNS), specifically the provisions related to 'Stalking'?

Furthermore, we request an analysis of the applicability of Article 35, Section 3, of the Bharatiya Nagarik Suraksha Sanhita 2023 (BNSS) in relation to the said incident, specifically the provisions governing 'Protection Orders' and whether such an order can be issued to prevent further harassment of the complainant.

Additionally, we seek clarification on the admissibility of evidence under Article 27, Section 1, of the Bharatiya Sakshya Adhiniyam 2023 (BSA) in relation to the use of binoculars for surveillance, considering the provisions governing 'Digital Evidence'.",78|3|4|1,78|77,1,1.0,0.25,0.5,0.3333,1,0,0,1.0,0,0.703,4.252,26.004,30.959,1,0.8,0.3636,0.75,0.1237,0.0977,229,0
60,"A man has been following a woman from her office to her home daily, sending unwanted gifts, and watching her through binoculars.",stalking and voyeurism,"**Petition for Relief under Bharatiya Nyaya Sanhita 2023 (BNS)**

To the Honorable Magistrate,

I, [Name], submit this petition under Article 294(A) of the Bharatiya Nyaya Sanhita 2023, alleging the commission of an offense by [Offender's Name]. 

It is alleged that [Offender's Name] has been engaging in stalking and harassment of the complainant, causing a reasonable apprehension of harm and distress. This is evident from his daily observation of the complainant from outside her office premises, as well as her residence, through means including but not limited to, the use of binoculars. Furthermore, the complainant has received unwanted gifts from the said offender, which constitutes an unwelcome and uninvited behavior.

I request that this Honorable Court take cognizance of this offense under Article 294(A) and initiate proceedings against [Offender's Name] to prevent further harassment and ensure the safety and well-being of the complainant.

**Verification under Bharatiya Sakshya Adhiniyam 2023 (BSA)**

The complainant is willing to provide evidence and testimony to support the allegations made in this petition. Relevant documents and physical evidence, including photographs, witness statements, and any other relevant materials, are attached herewith.

**Prayer under Bharatiya Nagarik Suraksha Sanhita 2023 (BNSS)**

I humbly pray to this Honorable Court to grant a restraining order against [Offender's Name] under Article 123(A) of the Bharatiya Nagarik Suraksha Sanhita 2023, directing him to cease and desist from any further harassment, stalking, or unwelcome behavior towards the complainant.

**Respectfully submitted**

[Your Name]",197|1|211,78|77,0,0.0,0.0,0.0,0.0,1,0,0,1.0,0,3.28,4.266,3.963,11.509,1,0.2,0.0,0.0,0.0,0.0431,157,0
61,A man grabbed a woman's dupatta and tried to disrobe her in a market while others watched.,assault to disrobe woman,"In light of the Bharatiya Nyaya Sanhita 2023 (BNS), Section 354(D) of BNS, which pertains to outrage of modesty, is allegedly contravened. Furthermore, under the Bharatiya Nagarik Suraksha Sanhita 2023 (BNSS), a complaint has been lodged under Section 190 of BNSS, requesting the registration of an FIR for an offence under BNS. The complainant seeks a magisterial inquiry under Section 157 of BNSS, and the prosecution intends to invoke Section 53 of BNS, which deals with the definition of 'outraging the modesty of a woman'. Additionally, the prosecution may rely upon the provisions of the Bharatiya Sakshya Adhiniyam 2023 (BSA) to determine the admissibility of witness testimony under Section 60 (1) (i) of BSA and the relevance of video recordings as evidence under Section 63 (2) (b) of BSA.",4|1|211|190|197|53|199|209,76|74,0,0.0,0.0,0.0,0.0,0,1,0,0.75,0,0.681,4.208,15.126,20.015,1,0.4,0.4444,0.6667,0.1154,0.0693,255,0
61,A man grabbed a woman's dupatta and tried to disrobe her in a market while others watched.,assault to disrobe woman,"Pursuant to Article 320(1)(a) of the Bharatiya Nyaya Sanhita 2023 (BNS), is the act of the man in grabbing the woman's dupatta and attempting to disrobe her in a public place, where others were present, a case of 'Assault or Use of Criminal Force to Woman with Intent to Outrage her Modesty' as per the definitions stated under Article 12(1) and 12(2) of BNS?

Furthermore, under the provisions of Bharatiya Nagarik Suraksha Sanhita 2023 (BNSS), what would be the appropriate procedure for the registration of an FIR in this incident, and what would be the timeframe for the police to complete the investigation as per Article 159(1) of BNSS, considering the gravity of the offense under BNS?

Additionally, under the provisions of Bharatiya Sakshya Adhiniyam 2023 (BSA), what would be the admissibility of the testimony of the eyewitnesses who witnessed the incident, and how would the court evaluate their credibility in the context of Article 45(1) of BSA?",1|353|195|113|199|209,76|74,0,0.0,0.0,0.0,0.0,1,0,0,1.0,0,4.315,4.179,24.459,32.953,1,0.8,0.8889,1.0,0.0745,0.0791,233,0
62,A married man had sexual intercourse with his wife during judicial separation against her will.,sexual intercourse during separation,"Petition for Legal Redressal:

Whether the actions of the married man, as described, constitute an offence under Article 324(2) of the Bharatiya Nyaya Sanhita 2023 (BNS) and if so, what are the legal consequences and appropriate remedies available to the aggrieved party, in light of Article 111 of the BNSS and Section 13 of the BSA, in the context of a complaint filed under Article 456(1) of the BNSS and the subsequent investigation to be conducted in accordance with Section 24 of the BNSS.",24|200|211|113,67,0,0.0,0.0,0.0,0.0,1,0,0,0.75,0,1.711,4.192,20.282,26.184,1,0.5,0.5833,1.0,0.117,0.0842,234,0
62,A married man had sexual intercourse with his wife during judicial separation against her will.,sexual intercourse during separation,"Is the married man liable under the provisions of Article 320(1)(a) of the Bharatiya Nyaya Sanhita 2023 (BNS) for the alleged non-consensual sexual intercourse with his wife, who is judicially separated from him, and if so, what are the resultant consequences in accordance with Article 320(2) of the BNS?

Additionally, please provide information on the procedures to be followed under Article 120 of the Bharatiya Nagarik Suraksha Sanhita 2023 (BNSS) for registering a complaint and obtaining a protection order for the victim in this case, as well as the admissibility and relevance of evidence under Article 60 of the Bharatiya Sakshya Adhiniyam 2023 (BSA) in proving the non-consensual nature of the act.",75|1|209|314,67,0,0.0,0.0,0.0,0.0,1,0,0,1.0,0,3.503,4.218,24.746,32.467,1,0.5,0.4167,1.0,0.3333,0.0437,67,0
63,A man secretly installed a hidden camera in the women's changing room of a gym to record videos.,voyeurism,"Pursuant to the Bharatiya Nyaya Sanhita 2023 (BNS), I seek clarification on the following:

1. Whether the installation of a hidden camera in a private area, specifically the women's changing room of a gym, without the consent of its users, constitutes an offence under Article 321 (Interference with Right to Privacy) of the BNS and/or Article 456 (Unlawful Surveillance) of the BNS.

2. Further, whether this act would also attract the provisions of Article 783 (Unlawful Recording of Conversations) of the BNS, considering the covert recording of individuals in the changing room.

3. Pursuant to the Bharatiya Nagarik Suraksha Sanhita 2023 (BNSS), what are the provisions for the registration of an FIR and subsequent investigation in such cases, specifically under Chapter 14 (Cognizance and Prosecution of Offences) of the BNSS.

4. Under the Bharatiya Sakshya Adhiniyam 2023 (BSA), what are the admissibility criteria for the video recordings obtained through the hidden camera, as evidence in a court of law, considering the principles of Article 23 (Admissibility of Electronic Evidence) and Article 56 (Admissibility of Unlawfully Obtained Evidence) of the BSA?",4|1|211|201|456|21|783|199,77,0,0.0,0.0,0.0,0.0,1,0,2,0.5,0,0.896,4.237,29.381,34.514,1,0.8,0.125,0.3333,0.1319,0.0645,281,0
63,A man secretly installed a hidden camera in the women's changing room of a gym to record videos.,voyeurism,"Query for Legal Opinion:

Pursuant to Article 226 of the Bharatiya Nyaya Sanhita 2023 (BNS), it is proposed to enquire into the commission of an offence under Section 228 of BNS, whereby a person, namely [name of accused], allegedly covertly installed a surveillance device, to wit, a hidden camera, within the confines of the women's changing room of a gym, with the intention of capturing video recordings of individuals engaged in a private activity.

It is requested that the following issues be examined under the provisions of the Bharatiya Sakshya Adhiniyam 2023 (BSA):

1. Whether the video recordings captured by the hidden camera constitute admissible evidence under Section 6 of BSA, notwithstanding the clandestine manner in which they were obtained.
2. Whether the accused's act of installing a hidden camera in a private area of the gym constitutes a breach of the right to privacy under Article 32 of the Constitution of India.
3. What procedural steps are required to be taken under the Bharatiya Nagarik Suraksha Sanhita 2023 (BNSS) for the registration of a complaint and subsequent investigation into this incident.

Please provide a detailed analysis and opinion on the above matters.",228|6,77,0,0.0,0.0,0.0,0.0,1,0,0,0.0,1,1.151,4.227,26.901,32.279,1,0.6,0.25,0.6667,0.1143,0.0643,247,0
64,A man deceived a woman into believing they were lawfully married and cohabited with her for months.,deceitful cohabitation,"Whether the actions of the man, who fraudulently induced the woman into believing they were in a lawful marital relationship for a period of months, thereby cohabiting with her, constitute an offence under Section 418 of the Bharatiya Nyaya Sanhita 2023 (BNS) and/or under Article 23 of the Bharatiya Nyaya Sanhita 2023 (BNS), and if so, whether any such offence may be prosecuted under the provisions of the Bharatiya Nagarik Suraksha Sanhita 2023 (BNSS), specifically Section 23 of the BNSS, and whether any evidence collected in relation to this incident would be admissible under the principles outlined in the Bharatiya Sakshya Adhiniyam 2023 (BSA).",230|23|148|248|211|111|209,81|83,0,0.0,0.0,0.0,0.0,1,0,0,0.8571,0,1.119,4.159,21.616,26.895,1,0.6,0.2,0.6667,0.1075,0.1086,255,0
64,A man deceived a woman into believing they were lawfully married and cohabited with her for months.,deceitful cohabitation,"Petition for Inquiry into Alleged Offence under Bharatiya Nyaya Sanhita 2023.

To the Honourable Magistrate,

A complaint has been filed alleging that the accused person has committed the offence of Cheating by Personation (Article 420 of Bharatiya Nyaya Sanhita 2023) by deceiving the complainant into believing they were lawfully married, and thereby, inducing her to cohabit with him for a period of months, in contravention of the provisions of Bharatiya Nyaya Sanhita 2023.

The complainant seeks an investigation into this alleged offence under the provisions of Bharatiya Nagarik Suraksha Sanhita 2023, specifically Section 159 thereof, to determine the culpability of the accused and to ensure that justice is served.

Please direct the complainant to proceed with filing a complaint in writing, accompanied by an affidavit, as required under Article 15 of Bharatiya Sakshya Adhiniyam 2023, and to produce evidence in support of her allegations.

This petition is submitted for your consideration and direction under the provisions of Bharatiya Nagarik Suraksha Sanhita 2023.",197|1|159,81|83,0,0.0,0.0,0.0,0.0,1,0,0,0.6667,0,1.174,8.369,107.022,116.566,0,0.0,0.1,0.3333,0.0984,0.0404,119,0
64,A man deceived a woman into believing they were lawfully married and cohabited with her for months.,deceitful cohabitation,ERROR,,81|83,0,0.0,0.0,0.0,0.0,0,0,0,1.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0
64,A man deceived a woman into believing they were lawfully married and cohabited with her for months.,deceitful cohabitation,"Pursuant to Article 123 of the Bharatiya Nyaya Sanhita 2023 (BNS), a query is raised regarding the commission of a punishable offense under the BNS by a male individual who wilfully misrepresented himself to a female individual as being lawfully married to her, thereby inducing her to cohabit with him for a period of several months. 

In this regard, it is requested to determine whether the aforesaid actions of the male individual could be characterized as an instance of 'cheating' (as defined under Article 123 of BNS) and, if so, what specific provisions of BNS would be applicable in this scenario.",314|4,81|83,0,0.0,0.0,0.0,0.0,1,0,0,1.0,0,5.78,4.223,107.11,117.115,1,0.2,0.1,0.3333,0.1406,0.0599,170,0
65,A man who is already married performed a second marriage with another woman without disclosing his first marriage.,bigamy,"Pursuant to Article 494 of the Bharatiya Nyaya Sanhita 2023 (BNS), a query is raised about the implications of a married individual, having a subsisting marriage, entering into a second marriage (Article 494 (1)) without the consent of the first spouse, with a person other than the spouse of the first marriage, namely the woman in question (Article 494 (1) (a)), and whether this constitutes the offence of bigamy under the BNS.",197|82,82,1,0.2,0.5,1.0,0.6667,1,0,0,1.0,0,0.569,4.15,20.149,24.867,1,0.6,0.2222,1.0,0.1319,0.0911,221,0
65,A man who is already married performed a second marriage with another woman without disclosing his first marriage.,bigamy,"Pursuant to Bharatiya Nyaya Sanhita 2023 (BNS), this matter pertains to the offense of solemnization of a second marriage without divorce or annulment of the first marriage, as per Article 494 of BNS. 

Query: What is the legal consequence of a person, being married, solemnizing a second marriage without obtaining a divorce or annulment of the first marriage, as per Article 494 of BNS, in contravention of Section 19(1) of Bharatiya Nagarik Suraksha Sanhita 2023 (BNSS) requiring disclosure of prior marriage? 

Additionally, the admissibility of evidence regarding the prior marriage, including the woman's knowledge of the prior marriage, and the credibility of her testimony as per Section 18 of Bharatiya Sakshya Adhiniyam 2023 (BSA) must be taken into consideration.",4|1|211|197|113|82|19|209|18,82,1,1.0,0.1111,1.0,0.2,1,0,0,0.7778,0,1.609,4.192,26.834,32.635,1,0.2,0.2222,0.6667,0.1039,0.078,230,0
65,A man who is already married performed a second marriage with another woman without disclosing his first marriage.,bigamy,ERROR,,82,0,0.0,0.0,0.0,0.0,0,0,0,1.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0
65,A man who is already married performed a second marriage with another woman without disclosing his first marriage.,bigamy,"**Case Query for Legal Guidance**

Pursuant to the Bharatiya Nyaya Sanhita 2023, we seek clarification on the following situation:

A married individual (hereinafter ""the accused"") entered into a second marriage with another woman (hereinafter ""the second wife"") without disclosing his prior marital status. The question arises under Article 349(2) of the Bharatiya Nyaya Sanhita 2023, whether this act constitutes a cognizable offense against the institution of marriage, under Chapter XIX, and whether the accused's failure to disclose his marital status constitutes a punishable offense, as per Section 117 of the Bharatiya Nyaya Sanhita 2023.

Furthermore, in light of the Bharatiya Nagarik Suraksha Sanhita 2023, we request guidance on the procedure to be followed in investigating this matter, specifically under Chapter X, Section 53(1) of the Bharatiya Nagarik Suraksha Sanhita 2023.

Lastly, under the provisions of the Bharatiya Sakshya Adhiniyam 2023, we seek clarity on the admissibility of evidence in this case, particularly in relation to the second wife's knowledge or ignorance of the accused's prior marital status, as per Section 11(3) of the Bharatiya Sakshya Adhiniyam 2023.",11|113|253|303|2|53|82,82,1,0.5,0.1429,1.0,0.25,1,0,0,0.5714,0,1.216,4.399,78.553,84.169,1,0.4,0.5556,1.0,0.0816,0.089,298,0
66,A woman left her newborn baby in a dustbin near the hospital and disappeared.,exposure and abandonment of child,"Pursuant to the provisions of the Bharatiya Nyaya Sanhita 2023, Section 315-A, a complaint is sought to be registered against the woman who abandoned her newborn in a dustbin near the hospital, thereby allegedly committing an offence under Article 316 of the Bharatiya Nyaya Sanhita 2023.

Further, under the Bharatiya Nagarik Suraksha Sanhita 2023, a request is made to invoke the provisions of Section 174-B for the investigation of the abandoned infant, and to conduct an inquest, in accordance with Article 175-A, to determine the cause of death, if any, of the infant.

Additionally, under the Bharatiya Sakshya Adhiniyam 2023, a plea is raised to admit and record the statements of any witnesses, including hospital staff and passersby, under Article 59-A, who may have information regarding the identity and whereabouts of the woman who abandoned the infant.

The investigating officer is requested to preserve any physical evidence related to the incident, including the abandoned infant and the dustbin, under Section 83-D of the Bharatiya Nagarik Suraksha Sanhita 2023, for further forensic analysis and examination.",316,93|94,0,0.0,0.0,0.0,0.0,1,0,0,0.0,1,2.374,4.223,4.94,11.536,1,0.4,0.0,0.0,0.1379,0.043,126,0
66,A woman left her newborn baby in a dustbin near the hospital and disappeared.,exposure and abandonment of child,"**Legal Query**

Under Article 12 of the Bharatiya Nyaya Sanhita 2023 (BNS), in light of the facts presented, is the act of abandoning a newborn child in a dustbin near a hospital, thereby risking the safety and well-being of the child, an offense under the provisions of BNS?

Furthermore, under Article 17 of the Bharatiya Nagarik Suraksha Sanhita 2023 (BNSS), what are the procedural steps to be taken by the police in investigating this incident, specifically with regards to the preservation of evidence and the protection of the rights of the child?

Additionally, under Article 24 of the Bharatiya Sakshya Adhiniyam 2023 (BSA), what is the admissibility of electronic evidence in this case, particularly any CCTV footage or mobile phone records that may be relevant to the investigation?

Please provide guidance on the applicable laws and procedures in this scenario.",84|211|113|200|309|209,93|94,0,0.0,0.0,0.0,0.0,1,0,0,1.0,0,4.28,4.217,7.115,15.612,1,0.8,0.375,0.6667,0.0563,0.1143,456,0
66,A woman left her newborn baby in a dustbin near the hospital and disappeared.,exposure and abandonment of child,"Pursuant to Article 43 of the Bharatiya Nyaya Sanhita 2023 (BNS), whether the act of abandoning a newborn infant (as defined under Article 12 of BNS) by a mother in a public place (as defined under Article 15 of BNS) near a hospital constitutes the offence of 'Neglect of a Child' or any other applicable provision under Chapter 3 of BNS.

Additionally, under the provisions of the Bharatiya Nagarik Suraksha Sanhita 2023 (BNSS), what are the applicable procedures for the investigation, collection of evidence, and subsequent arrest, if any, of the mother in light of this incident?

Furthermore, under the Bharatiya Sakshya Adhiniyam 2023 (BSA), what are the admissibility and relevance of the following evidence in the context of this case: eyewitness testimony, CCTV footage, and any other circumstantial evidence that may be collected.",84|211|93|209|229,93|94,1,0.1429,0.2,0.5,0.2857,1,0,0,1.0,0,1.957,4.215,39.507,45.678,1,1.0,0.5,1.0,0.0726,0.1694,345,0
67,A begging ring operator hired several children aged 7-10 to beg at traffic signals and took all the money they collected.,employing children to commit offence,"Pursuant to Bharatiya Nyaya Sanhita 2023, Section 4(1)(a) (Definition of Culpable Homicide and other Offences), what are the penal consequences and legal liabilities under Article 5(2)(a) for the offence of child trafficking and forced begging as defined under Article 8(1)(c) and Article 8(1)(d) of the Bharatiya Nyaya Sanhita 2023, read with Article 10(1)(b) and Article 11(3)(a) of the Bharatiya Sakshya Adhiniyam 2023?

Further, under the provisions of Bharatiya Nagarik Suraksha Sanhita 2023, what are the procedural steps and legal remedies available under Article 17(3)(c) and Article 20(2)(d) for the protection and rehabilitation of the trafficked children, and what are the legal obligations of the investigating officer under Article 28(1)(f) and Article 30(4)(a) of the Bharatiya Nagarik Suraksha Sanhita 2023?",139|4|111,95|139,1,0.2,0.3333,0.5,0.4,1,0,0,1.0,0,0.666,4.196,29.291,34.154,1,0.8,0.4,0.6667,0.1905,0.1283,234,0
67,A begging ring operator hired several children aged 7-10 to beg at traffic signals and took all the money they collected.,employing children to commit offence,"Pursuant to Article 294, Chapter III, Bharatiya Nyaya Sanhita 2023 (Offences relating to the breach of public peace), and Article 321, Chapter XIII, Bharatiya Nyaya Sanhita 2023 (Offences by or relating to children), we seek clarification on the liability of the begging ring operator in relation to the criminal offence of:

 Article 294, Chapter III, Bharatiya Nyaya Sanhita 2023: Does the act of coercing and employing children in begging, thereby causing disturbance to public peace, constitute an offence under this provision?

 Article 321, Chapter XIII, Bharatiya Nyaya Sanhita 2023: What is the legal status of the children involved in this begging ring, and are they entitled to protection under this provision?

Furthermore, under Article 23(1), Chapter II, Bharatiya Nyaya Sanhita 2023 (Trafficking), we seek to understand whether the recruitment and employment of children in begging constitutes human trafficking, and if so, the applicable penalties and procedures under the Bharatiya Nagarik Suraksha Sanhita 2023.

Additionally, under Article 15, Chapter I, Bharatiya Sakshya Adhiniyam 2023 (Relevancy and burden of proof), we seek guidance on the evidentiary requirements to establish the guilt of the begging ring operator and the liability of the children involved.",211|139|197|203|15,95|139,1,0.25,0.2,0.5,0.2857,1,0,0,0.6,0,4.067,4.253,85.501,93.821,1,0.6,0.4,0.6667,0.1758,0.0544,308,0
