case_id,case_description,offense_category,rephrased_query,cited_sections,gold_sections,hit_rate,mrr,section_precision,section_recall,section_f1,correct_act_cited,ipc_reference_count,fabricated_section_count,grounding_score,hallucination_flag,rephrase_latency_sec,retrieval_latency_sec,generation_latency_sec,total_latency_sec,offense_category_hit,offense_keyword_coverage,completeness_score,key_issue_coverage,answer_relevance_score,context_relevance_score,answer_length_words,has_safety_disclaimer
53,Someone is running an illegal lottery office in our neighborhood and many people have lost money.,keeping lottery office,"Under the aegis of the Bharatiya Nyaya Sanhita 2023, whether the operation of an unlawful lottery office constitutes an offence under Article 123(1)(a), and whether Section 14 of the Bharatiya Nagarik Suraksha Sanhita 2023 empowers the local authorities to seize the assets and documents of the said office, and whether Section 25 of the Bharatiya Sakshya Adhiniyam 2023 permits the admission of evidence of financial losses incurred by the victims in establishing the guilt of the perpetrators.",47|297|25|111|45|48,297,1,0.25,0.1667,1.0,0.2857,1,0,0,0.8333,0,0.814,2.167,66.854,69.835,1,0.6,0.4444,0.6667,0.0435,0.0795,146,0
54,A person was singing obscene songs and making vulgar gestures in a public park in front of women and children.,obscene acts in public,"Is the accused liable under BNS, 2023 for the offence of outraging the modesty of a woman, as defined under Article 228B(1) of BNS, 2023, coupled with the breach of public decency as per Article 228C(2) of BNS, 2023, in view of the alleged obscene songs and lewd gestures committed in a public park where women and children were present, thereby potentially causing distress or harm to them?

Please note: 
- The definition of 'public place' under BNSS, 2023, Article 17(3) would be relevant in determining the jurisdiction of the case.
- Appropriate sections of BNSS, 2023, specifically Articles 228A (Public Nuisance) and 228D (Disorderly Conduct in a Public Place) may also be applicable depending on the specifics of the incident.
- Relevant sections of BSA, 2023, such as Article 34 (Burden of Proof) and Article 37 (Presumption of Guilt) may be considered during the trial.",52|270|51|75,296|79,0,0.0,0.0,0.0,0.0,1,0,0,1.0,0,4.007,0.104,84.352,88.463,1,0.8,0.5556,1.0,0.1392,0.0969,196,0
55,My ex-boyfriend shared my private photographs on social media and created a fake profile using my pictures.,defamation and voyeurism,"Pursuant to Section 499 of the Bharatiya Nyaya Sanhita 2023 (BNS), does the creation and dissemination of private photographs of an individual by another person, without their consent, and with the intention of causing harm to their reputation, constitute the offence of defamation? 

Furthermore, does the creation of a fake social media profile using the private photographs of another individual, as described, contravene Article 10 of the Bharatiya Nagarik Suraksha Sanhita 2023 (BNSS), specifically the provisions related to creating or operating a fake digital identity?",356|353,356|77|294,1,1.0,0.5,0.3333,0.4,1,0,0,1.0,0,4.808,0.059,57.19,62.059,1,0.6,0.6154,0.75,0.0933,0.0402,167,0
56,A shop is openly selling obscene magazines and DVDs to school children near a school campus.,sale of obscene material to children,"Pursuant to Article 226(1) of the Bharatiya Nyaya Sanhita 2023 (BNS), it is respectfully submitted to seek a legal opinion on whether the sale of obscene materials, as defined under Article 117(5) of BNS, to school children near a school campus constitutes an offence under Article 117(1)(d) of BNS.

Further, under Article 33(2) of the Bharatiya Nagarik Suraksha Sanhita 2023 (BNSS), it is requested to determine the appropriate procedure for seizure of the obscene materials and the subsequent action to be taken against the shop owner under Article 33(3) of BNSS.

Additionally, under Section 23 of the Bharatiya Sakshya Adhiniyam 2023 (BSA), we seek clarification on the admissibility of evidence in court, specifically with regards to the testimony of school children as witnesses, and the application of Section 24(2)(a) of BSA on the reliability of such evidence.",24|84|33|295|209|294,294|295,1,0.3333,0.3333,1.0,0.5,1,0,0,0.6667,0,1.418,0.092,85.314,86.824,1,0.8,0.5556,1.0,0.0566,0.0868,292,0
57,A man standing on the road deliberately shows obscene images on his phone to women passing by.,sexual harassment and obscene acts,"Under the provisions of the Bharatiya Nyaya Sanhita 2023 (BNS), whether the act of a man displaying obscene images on his phone to women passing by constitutes an offence under Article 321(1)(a) of BNS, specifically an act intended to outrage the modesty of a woman, and if so, what are the corresponding legal consequences under the Bharatiya Nagarik Suraksha Sanhita 2023 (BNSS) for the perpetrator, including the provisions for arrest, detention, and trial, as per Section 43(2)(a)(i) of BNSS. Additionally, what are the admissibility and evidentiary requirements under the Bharatiya Sakshya Adhiniyam 2023 (BSA) for proof of the said offence, including the burden of proof and the standard of proof, as per Article 91(3) of BSA.",48|43|75|74|296,75|296|79,1,0.3333,0.4,0.6667,0.5,1,0,0,0.8,0,5.691,0.082,46.651,52.425,1,0.8,0.3333,0.6667,0.0745,0.1335,251,0
58,A woman was raped by a man who broke into her house late at night when she was alone.,rape and housebreaking,"Whether the act constituting aggravated assault under Article 321(1)(b) of the Bharatiya Nyaya Sanhita 2023, committed by the perpetrator who broke into the complainant's residence in contravention of Article 153(2) of the Bharatiya Nagarik Suraksha Sanhita 2023, and subsequently engaged in non-consensual sexual conduct with the complainant, constitutes the offence of sexual assault under Article 456(1) of the Bharatiya Nyaya Sanhita 2023, and if so, what is the relevant burden of proof and standard of proof to be applied in the trial, as per Article 278 of the Bharatiya Sakshya Adhiniyam 2023.",24|248|76|1|74|78,63|65|330,0,0.0,0.0,0.0,0.0,1,0,0,0.8333,0,3.172,0.064,76.43,79.666,1,0.2,0.5,1.0,0.0427,0.1265,316,0
59,A college professor asked a female student for sexual favours in exchange for better grades.,sexual harassment and abuse of authority,"Whether the act of a college professor soliciting a female student for sexual favours in exchange for better academic grades falls within the scope of the offence defined under Article 377 of the Bharatiya Nyaya Sanhita 2023 (BNS), specifically in relation to 'exploitation of a vulnerable individual', and whether such act would be considered an act of 'coercion' or 'undue influence' under Article 13 of the Bharatiya Nyaya Sanhita 2023 (BNS), thus attracting the provisions of the BNSS (Bharatiya Nagarik Suraksha Sanhita 2023) for 'criminal conspiracy', and what evidence can be adduced to support the prosecution's case under the provisions of the Bharatiya Sakshya Adhiniyam 2023 (BSA) to establish the guilt of the accused.",68|98|76|75|77,75|68,1,0.3333,0.4,1.0,0.5714,1,0,0,1.0,0,6.343,0.083,81.841,88.267,1,0.8,0.5,1.0,0.0989,0.0919,288,0
60,"A man has been following a woman from her office to her home daily, sending unwanted gifts, and watching her through binoculars.",stalking and voyeurism,"**Bharatiya Nyaya Sanhita 2023 (BNS) Query**

The following incident is reported: A person has been continuously following another individual, a woman, from her place of work to her residence, on multiple occasions. He has also been dispatching unwarranted gifts to her residence. Furthermore, he has been observing her through a pair of binoculars on various instances.

**Bharatiya Nyaya Sanhita 2023 (BNS) relevant provisions:**

- Has the perpetrator committed the offence of stalking under Article 234(1)(a) of the BNS, which defines stalking as 'continuously following or attempting to gain access to a person with a view to engaging in non-consensual conduct'?
- Has the accused's actions constituted a 'criminal intimidation' offence under Article 292(2)(a) of the BNS, given the unwarranted gifts and observation through binoculars?
- Are there sufficient grounds to suspect the perpetrator of committing a 'harassment by use of surveillance device' offence under Article 314(1) of the BNS, considering the use of binoculars to observe the woman?
- What preliminary investigation and evidence collection procedures should be undertaken as per Article 43(1) of the Bharatiya Nagarik Suraksha Sanhita 2023 (BNSS) to gather evidence and determine the extent of the perpetrator's involvement in the alleged offences?

**Evidence Requirements:**

- What documentary and physical evidence should be collected and preserved, as per Article 18(2) of the Bharatiya Sakshya Adhiniyam 2023 (BSA), to support or refute the allegations made against the perpetrator?
- Should the victim's statements and testimony be recorded, as per Article 31(1) of the Bharatiya Sakshya Adhiniyam 2023 (BSA), to document her account of the incidents and provide corroborative evidence?",84|209|292|78|314,78|77,1,0.5,0.2,0.5,0.2857,1,0,0,0.6,0,6.957,0.198,89.1,96.255,1,0.8,0.1818,0.5,0.1412,0.0692,218,0
61,A man grabbed a woman's dupatta and tried to disrobe her in a market while others watched.,assault to disrobe woman,"Pursuant to Bharatiya Nyaya Sanhita 2023 (BNS), an application is sought for the registration of a criminal complaint under offences related to outraging a woman's modesty and assault, as per Article 321, BNS. 

Under what circumstances would a case be made out under BNS Article 321, BNS, and what would be the admissibility of evidence under Bharatiya Sakshya Adhiniyam 2023 (BSA) in establishing the accused's guilt and the complainant's testimony? Furthermore, what provisions of Bharatiya Nagarik Suraksha Sanhita 2023 (BNSS) would be applicable in the matter of investigation, trial, and disposal of the complaint, particularly with regard to the duty of the police under BNSS Article 45, and the powers of the Magistrate under BNSS Article 62?",74|76|62,76|74,1,0.1667,0.6667,1.0,0.8,1,0,0,1.0,0,4.637,0.08,49.962,54.678,1,0.6,0.8889,1.0,0.1205,0.1005,214,0
62,A married man had sexual intercourse with his wife during judicial separation against her will.,sexual intercourse during separation,"Whether the act of the married man having sexual intercourse with his wife during the pendency of judicial separation (as per BNS, Article 123) against her will, constitutes an act of sexual assault under BNS, Article 221(1)(d), and if so, whether the said act would be a cognizable offence under BNSS, Article 53(1)(a), and whether the burden of proof would shift to the accused under BSA, Article 21(1), and whether the said act would be considered as rape under BNS, Article 218(1)(b) in view of the absence of her consent.",63|67|76|74|77|129,67,1,1.0,0.1667,1.0,0.2857,1,0,0,1.0,0,10.643,0.065,67.523,78.232,1,1.0,0.75,1.0,0.1447,0.1125,335,0
63,A man secretly installed a hidden camera in the women's changing room of a gym to record videos.,voyeurism,"Under the Bharatiya Nyaya Sanhita 2023 (BNS), a complaint is sought to be lodged against an individual who allegedly committed the offence of secretly installing a hidden camera in the women's changing room of a gym to record videos, thereby violating Article 23 of the BNS, which prohibits voyeurism and other forms of unwarranted surveillance, and potentially engaging in an act amounting to the offence of stalking or harassment under Article 24 of the BNS.

Furthermore, under the Bharatiya Nagarik Suraksha Sanhita 2023 (BNSS), the complainant seeks an order for the registration of a First Information Report (FIR) under Article 42 of the BNSS, and a subsequent investigation be conducted to gather evidence, including the seizure of the hidden camera and any recorded videos, in accordance with the provisions of Sections 156 and 157 of the BNSS.

Additionally, under the Bharatiya Sakshya Adhiniyam 2023 (BSA), the complainant seeks to rely on the provisions of Article 13, which deals with the admissibility of electronic evidence, and Article 20, which pertains to the burden of proof, to establish the guilt of the accused and to secure a conviction under the BNS.",353|24|23|355|292,77,0,0.0,0.0,0.0,0.0,1,0,0,0.6,0,7.78,0.116,76.276,84.172,1,0.8,0.0,0.0,0.1111,0.0871,260,0
64,A man deceived a woman into believing they were lawfully married and cohabited with her for months.,deceitful cohabitation,"Petition for Deception and Cohabitation under the Bharatiya Nyaya Sanhita 2023 (BNS) and Bharatiya Nagarik Suraksha Sanhita 2023 (BNSS):

To the Hon'ble Magistrate of this Court,

Whether the accused, by virtue of Article 17(1) of the BNS, has committed the offence of Deception, as defined under Article 17(2)(a) of the BNS, by inducing the complainant to cohabit with him with the false representation that they were lawfully married?

Whether the complainant's prolonged cohabitation with the accused, subsequent to the deception, constitutes sufficient prima facie evidence to establish the offence of Cohabitation by Deception, as per Article 25(3) of the BNS?

Whether the accused's actions, as alleged by the complainant, amount to an offence punishable under Article 34(1) of the BNS, and thus, warrants an investigation under Section 37(2) of the Bharatiya Nagarik Suraksha Sanhita 2023 (BNSS)?

Whether the complainant's testimony, as corroborated by material evidence, satisfies the requirements of Section 10(1) of the Bharatiya Sakshya Adhiniyam 2023 (BSA) to establish the alleged offence, and thus, warrants further investigation and proceedings?

Please advise.",2|197|263|37|303|81,81|83,1,1.0,0.1667,0.5,0.25,1,0,0,0.8333,0,5.55,0.154,61.262,66.966,1,0.4,0.5,1.0,0.0918,0.0965,248,0
65,A man who is already married performed a second marriage with another woman without disclosing his first marriage.,bigamy,"Pursuant to the Bharatiya Nyaya Sanhita 2023 (BNS), whether the act of a man who has entered into a second marriage without disclosing his existing marital status to the second spouse, constitutes an offence under Article 494 of the BNS, specifically ""Marrying again during the lifetime of a husband or wife.""",2|56|82,82,1,0.3333,0.3333,1.0,0.5,1,0,0,0.6667,0,0.605,0.067,65.989,66.661,1,0.2,0.6667,1.0,0.0984,0.1,151,0
66,A woman left her newborn baby in a dustbin near the hospital and disappeared.,exposure and abandonment of child,"Pursuant to the provisions of the Bharatiya Nyaya Sanhita 2023 (BNS), a query arises as to whether the act of abandoning a newborn child in a public place, specifically a dustbin near a hospital, constitutes the offence of ""Negligent Homicide or Culpable Homicide"" under Article 304 of the BNS. Furthermore, under the Bharatiya Nagarik Suraksha Sanhita 2023 (BNSS), it is pertinent to inquire as to the manner in which the police shall investigate this incident, specifically whether a magisterial inquiry under Section 176 of the BNSS is warranted to determine the cause of death and the circumstances surrounding the abandonment of the newborn child.

Additionally, under the provisions of the Bharatiya Sakshya Adhiniyam 2023 (BSA), it is necessary to consider the admissibility of evidence in this case, particularly whether the testimony of any witnesses or the medical examination of the newborn child's body shall be admissible under Article 60 of the BSA as relevant to the case.",229|109|101|176,93|94,0,0.0,0.0,0.0,0.0,1,0,0,0.75,0,6.858,0.117,91.838,98.813,1,0.6,0.125,0.6667,0.0978,0.0595,233,0
67,A begging ring operator hired several children aged 7-10 to beg at traffic signals and took all the money they collected.,employing children to commit offence,"Can you please clarify the age range of the children involved in this incident, as your statement mentions 7-10 years, while typically in many jurisdictions, children under 7 are considered minors. Assuming the age range is indeed 7-10, here is a rewritten query based on the new laws:

Whether the actions of the begging ring operator constitute an offence under Article 321 (BNS) - Child Labour, and if so, what provisions of Article 321 (BNS) are applicable to this situation? 

Additionally, what are the obligations of the authorities under Article 234 (BNSS) - Duties of Police Officers, in relation to the welfare and protection of the children involved in this incident? 

Lastly, what evidence, if any, can be relied upon under Article 109 (BSA) - Types of Evidence, to prove the guilt of the begging ring operator, and what is the admissibility of testimony from the children in this regard, especially considering their age and potential vulnerability?",139|109|234|21,95|139,1,1.0,0.25,0.5,0.3333,1,0,0,0.5,0,6.14,0.083,50.608,56.832,1,0.8,0.4,0.6667,0.2162,0.0545,186,0
68,A couple secretly delivered a baby and disposed of the body to conceal the birth from neighbours.,concealment of birth,"Whether the actions of the couple constitute an offence under the provisions of Section 312, BNS (Abortion not permitted), read with Section 201, BNS (Causing disappearance of evidence of offence, or giving false information to screen offender), and Section 203, BNS (Giving false information respecting an offence committed), in conjunction with Section 34, BNS (Acts done by several persons in furtherance of common intention).

Further, whether the couple can be held liable under Section 174, BNSS (Police inquest) for concealing the birth and disposing of the body, and if so, what are the consequences of their actions under the provisions of Section 176, BNSS (Magistrate inquest)?

Additionally, whether the prosecution can rely on the circumstantial evidence gathered in this case, and if so, what provisions of the BSA (Bharatiya Sakshya Adhiniyam 2023) would be applicable in establishing the guilt of the couple, particularly Section 30, BSA (Burden of proof), and Section 105, BSA (Presumption as to abetment of offence).",90|55|89|105|113|92|30,94,0,0.0,0.0,0.0,0.0,1,0,0,0.7143,0,3.783,0.093,90.226,94.103,0,0.5,0.5,1.0,0.1154,0.113,206,0
69,A minor girl aged 14 was procured by a broker and supplied to a client for sexual exploitation.,procuration of minor,"Pursuant to the provisions of the Bharatiya Nyaya Sanhita 2023 (BNS), it is respectfully requested to clarify the following legal issue:

Whether, under Article 372(2) of the BNS, the procurement and supply of a minor girl (aged 14) for the purpose of sexual exploitation, perpetrated by a broker and a client, constitutes an offence punishable under Article 456(1) BNS, and if so, what are the consequent penal consequences for the abovementioned accused parties?

Additionally, please provide guidance on the applicability of Article 234 of the Bharatiya Sakshya Adhiniyam 2023 (BSA) in admissibility of evidence in respect of the minor girl's age and the procurement and supply of her services for sexual exploitation.

Furthermore, it is requested to clarify the procedural aspects of this case under the Bharatiya Nagarik Suraksha Sanhita 2023 (BNSS), specifically with regard to the requirements of Article 278(1) BNSS for registration of the offence, and the provisions of Article 321(3) BNSS for investigation and gathering of evidence.",139|84|56|209|456,96|98,0,0.0,0.0,0.0,0.0,1,0,1,0.8,0,4.081,0.115,54.471,58.667,1,0.6,0.3,0.6667,0.0776,0.1462,320,0
70,"A doctor performed an abortion on a woman in her eighth month of pregnancy without medical justification, and the baby died.",causing death of unborn child,"Is the doctor liable under Section 316(1) of the Bharatiya Nyaya Sanhita 2023 (BNS) for causing the death of the foetus, and if so, can they be prosecuted under Article 173 of the BNSS 2023 for causing death or injury contrary to section 316(1) BNS 2023? 

Furthermore, under Section 53(2) of the Bharatiya Sakshya Adhiniyam 2023 (BSA), can the prosecution rely on circumstantial evidence to establish the doctor's criminal liability for the death of the foetus, given that they performed the abortion without medical justification?",90|53|89|92|316,92|88,1,0.3333,0.2,0.5,0.2857,1,0,0,0.8,0,5.21,0.076,76.111,81.397,1,1.0,1.0,1.0,0.1477,0.1372,302,0
71,A woman was forcibly given medicine by her mother-in-law to cause a miscarriage because the family wanted a boy child.,causing miscarriage without consent,"Pursuant to Section 322 of the Bharatiya Nyaya Sanhita 2023 (BNS), a formal complaint is lodged against the mother-in-law for alleged commission of the offence of voluntarily causing miscarriage, with the intention of causing the unborn child to be born dead, or of causing the woman to miscarry her unborn child.

Further, under Section 498 of the Bharatiya Nyaya Sanhita 2023 (BNS), the husband and other relatives of the accused are also implicated for allegedly subjecting the woman to cruelty, amounting to an offence under this provision.

Additionally, under Article 12 of the Bharatiya Nagarik Suraksha Sanhita 2023 (BNSS), the investigating officer is directed to take cognizance of the case and initiate an inquiry into the allegations of the offence, as the same appears to be a cognizable offence.

Lastly, under Article 15 of the Bharatiya Sakshya Adhiniyam 2023 (BSA), the burden of proof of the accused's intention to cause the miscarriage shall lie on the prosecution, as the accused is presumed to be innocent until proven guilty.",89|88|1|209|113,89|85,1,0.3333,0.2,0.5,0.2857,1,0,0,1.0,0,1.01,0.134,70.835,71.979,1,0.6,0.5455,0.6667,0.1071,0.0675,170,0
72,A 5-year-old child was enticed with chocolates by a neighbour who then kept the child locked in his house for two days.,kidnapping of minor,"Petition under Bharatiya Nyaya Sanhita 2023 (BNS) for commission of the offence(s) punishable under Article 226 (Kidnapping) and/or Article 245 (False Imprisonment) against the neighbour in question.

Query: 

Whether the actions of the neighbour, involving enticing a minor into his house with the promise of chocolates and subsequently detaining the child for a period of two days, constitute a criminal offence under the BNS, and if so, what are the requisite elements for proving such an offence, as per Article 226 and/or Article 245 of the BNS. 

Additionally, a question under Bharatiya Nagarik Suraksha Sanhita 2023 (BNSS) regarding the lawful procedure for the filing of a First Information Report (FIR) and/or the manner in which the investigation should be conducted, as well as the procedural safeguards available to the minor victim under Article 35 (Protection of Vulnerable Witnesses) of the BNSS.

Further, a query under Bharatiya Sakshya Adhiniyam 2023 (BSA) regarding the admissibility of evidence, specifically with regard to the testimony of the minor victim, under Article 27 (Relevancy of Facts) of the BSA, and/or the admissibility of physical evidence collected from the neighbour's house, as per Article 39 (Proof of Documents) of the BSA.",139|245|332,137|127,0,0.0,0.0,0.0,0.0,1,0,0,0.6667,0,11.16,0.15,77.266,88.576,1,0.6,0.25,0.6667,0.0532,0.0742,213,0
73,A group posted online manifestos calling people to take up arms against the Indian government.,waging war against government,"**Petition for Investigation and Prosecution under Bharatiya Nyaya Sanhita 2023 (BNS)**

To the Honorable Magistrate,

I humbly submit this application seeking a formal investigation into a serious incident where a group of individuals posted online manifestos, inciting citizens to take up arms against the Government of India, thereby allegedly committing an act of sedition under Article 16, Section 2, Sub-Section 1 of Bharatiya Nyaya Sanhita 2023 (BNS).

**Pursuant to Section 10, Sub-Section 3 of BNSS**, I request that the Honorable Magistrate initiate a preliminary inquiry to determine whether the aforesaid group has committed any cognizable offenses under BNS.

**Pursuant to Section 20, Sub-Section 2 of BNSS**, I request that the Honorable Magistrate direct the investigating officer to collect relevant evidence, including digital records and online content, to establish the identity of the individuals involved and the extent of their involvement in the aforesaid incident.

**Pursuant to Section 60, Sub-Section 1 of BSA**, I request that the Honorable Magistrate ensure that the investigation is conducted in accordance with the principles of natural justice and that the rights of the accused are protected at all stages of the proceedings.

I request that the Honorable Magistrate take necessary action to ensure that the aforesaid group is brought to justice and that the rights of the citizens of India are safeguarded against such incitement to violence and sedition.",1|60|2|10|20|209|3|4,147|152,0,0.0,0.0,0.0,0.0,1,0,0,0.375,1,1.604,2.441,41.384,45.429,1,0.6,0.6154,1.0,0.072,0.0892,313,0
74,"During a village election, a candidate distributed cash and liquor to voters to get their votes.",electoral bribery,"Application under Bharatiya Nyaya Sanhita 2023 (BNS), to determine whether the actions of the candidate constitute the offence of 'corrupt practice' as defined under Article 11(1)(d) of BNS, and whether the distribution of cash and liquor to voters amounts to 'undue influence' under Article 11(1)(e) of BNS.

Further, in light of the aforesaid alleged offence, it is requested to provide directions for the conduct of proceedings under Bharatiya Nagarik Suraksha Sanhita 2023 (BNSS), specifically to determine the procedure for summoning the candidate and witnesses under Section 59 of BNSS, and for the preservation and production of evidence under Section 65 of BNSS.

Additionally, it is requested to consider the admissibility and relevance of evidence in accordance with the provisions of Bharatiya Sakshya Adhiniyam 2023 (BSA), particularly with respect to the proof of 'corrupt practice' and 'undue influence' as defined under BNS.",65|171|59|176,170|173,0,0.0,0.0,0.0,0.0,1,0,0,0.5,0,0.595,0.089,51.404,52.088,1,0.6,0.4444,1.0,0.0882,0.0593,332,0
75,A mob of about 200 people armed with sticks and swords attacked shops belonging to a particular community after a rumour spread on social media.,rioting and promoting enmity,"Petition for Legal Redressal: 

In light of the recent communal violence, we respectfully submit the following query for interpretation under the Bharatiya Nyaya Sanhita 2023 (BNS) and Bharatiya Nagarik Suraksha Sanhita 2023 (BNSS):

Whether the actions of the mob, comprising approximately 200 individuals armed with sticks and swords, who assaulted and damaged shops belonging to a particular community following a social media-borne rumour, constitute an offence under Article 124(B) of the BNS, which pertains to 'Unlawful Assembly Causing Disruption to Public Order' and 'Incitement of Communal Violence'? 

Furthermore, under Article 35(2) of the BNSS, what steps can be taken by the authorities to prevent and control such violence, and what provisions of the law can be invoked to prosecute the perpetrators? 

Additionally, under the framework of the Bharatiya Sakshya Adhiniyam 2023 (BSA), what is the admissibility of social media posts as evidence in proving the inciting rumour and the subsequent violence?",1|196,189|191|196,1,0.2,0.5,0.3333,0.4,1,0,0,1.0,0,5.495,0.06,66.949,72.503,1,0.8,0.5,0.75,0.0811,0.1291,368,0
76,A man voted in the election using someone else's identity card and later the real voter was turned away at the booth.,personation at election,"Subject: Alleged Offence Under the Bharatiya Nyaya Sanhita 2023 (BNS) - Article 123(1)(c) - Impersonation at a Voting Station

Query:

Whether the act of a person voting in an election using someone else's identity card, with the intent to deceive the election officials and the other person (the genuine voter), constitutes an offence under Article 123(1)(c) of the Bharatiya Nyaya Sanhita 2023 (BNS), and whether the act of turning away the genuine voter at the voting station constitutes a separate offence under the BNSS, specifically under the provisions governing obstruction of lawful proceedings, and whether the BNSS provides for the admissibility of electronic evidence, such as voting records and surveillance footage, under Article 43 of the Bharatiya Sakshya Adhiniyam 2023 (BSA), in proving the alleged offence and identifying the perpetrator.",172|337,172|174,1,0.3333,0.5,0.5,0.5,1,0,0,1.0,0,4.335,0.078,76.874,81.288,1,0.8,0.5,1.0,0.1233,0.0808,189,0
77,A political leader gave a speech asking Hindus and Muslims to fight each other and burn each other's shops.,promoting enmity between groups,"Whether the acts and statements attributed to the political leader constitute a cognizable offence under Article 123 of Bharatiya Nyaya Sanhita 2023, specifically Section 2 of that Article, which pertains to promoting communal discord, and whether the same may be prosecuted under Section 7 of Bharatiya Nagarik Suraksha Sanhita 2023, which deals with public order, and whether any statements made by the political leader may be admitted as evidence under Article 17 of Bharatiya Sakshya Adhiniyam 2023, specifically Section 2 thereof, which relates to statements against the interest of the party making them, and whether the same may be used to establish the intent and knowledge of the accused under Article 15 of Bharatiya Sakshya Adhiniyam 2023.",1|353|2|17|5|7,196|197|353,1,0.2,0.1667,0.3333,0.2222,1,0,0,0.6667,0,5.593,0.048,102.026,107.667,0,0.4,0.5455,0.6667,0.0909,0.0867,317,0
78,Two groups had a public brawl in the market with sticks and stones causing panic among bystanders.,affray,"Pursuant to Section 299 of Bharatiya Nyaya Sanhita 2023, it is requested to clarify whether the actions of the individuals involved in the public brawl in the market, wherein they inflicted bodily harm upon each other using sticks and stones, would constitute culpable homicide not amounting to murder. Furthermore, under Section 141 of Bharatiya Nagarik Suraksha Sanhita 2023, it is sought to determine whether the participants in the brawl would be held criminally liable for the disturbance of public peace and tranquility. In addition, under Section 6 of Bharatiya Sakshya Adhiniyam 2023, it is requested to clarify the burden of proof and the admissibility of evidence in relation to the identification of the perpetrators and the extent of their involvement in the incident.",1|353|109|6|141|113|292|299|4,194|131,0,0.0,0.0,0.0,0.0,1,0,0,0.6667,0,5.364,0.069,89.884,95.317,1,0.8333,0.4286,1.0,0.0796,0.0845,338,0
79,A man wearing a police uniform set up a fake checkpoint and was collecting fines from truck drivers on a national highway.,impersonation of public servant,"Pursuant to Section 145(1), Bharatiya Nyaya Sanhita 2023, what constitutes a punishable offense under Article 12(3), Bharatiya Nyaya Sanhita 2023, when a person, impersonating a public servant, sets up a fake checkpoint and extorts money from truck drivers on a national highway, thereby usurping the authority of a legitimate public servant and committing an act of cheating and dishonesty?

Further, under Section 42(2), Bharatiya Nagarik Suraksha Sanhita 2023, what is the lawful procedure for dealing with such an offender, including the powers of the police and the jurisdiction of the Magistrate in investigating and prosecuting this offense?

Lastly, pursuant to Articles 27(5) and 31(7), Bharatiya Sakshya Adhiniyam 2023, what is the admissibility of evidence collected during the investigation of this offense, particularly with regards to the testimony of eyewitnesses, documentary evidence, and any other relevant proof?",56|353|231|195|59|42,204|205|308,0,0.0,0.0,0.0,0.0,1,0,0,0.8333,0,7.221,0.061,83.275,90.557,1,0.6,0.5,1.0,0.0818,0.2196,431,0
80,A government clerk intentionally prepared a false caste certificate for someone in exchange for a bribe.,public servant making false document,"Whether the actions of the government clerk constitute an offence under Article 167(1) of the Bharatiya Nyaya Sanhita 2023 (issuance of a false document) read with Article 174(2) of the Bharatiya Nyaya Sanhita 2023 (accepting a bribe), and whether the same can be prosecuted under Chapter III of the Bharatiya Nagarik Suraksha Sanhita 2023 (Public Servants: Misconduct and Corruption) in light of Article 23(1) of the Bharatiya Nagarik Suraksha Sanhita 2023 (preliminary inquiry and investigation) and Article 31(3) of the Bharatiya Nagarik Suraksha Sanhita 2023 (power to arrest).",1|199|31|23|195|113|59,201|336|170,0,0.0,0.0,0.0,0.0,1,0,0,0.7143,0,6.304,0.07,92.307,98.681,1,0.6,0.1667,0.5,0.1389,0.0799,199,0
81,Someone entered the temple at night and smeared black paint on the idol and wrote offensive graffiti on the walls.,defiling place of worship,"Complaint under the Bharatiya Nyaya Sanhita 2023 (BNS) for the alleged commission of an offence under Article 279(1) of the BNS, which reads:

""Whoever intentionally causes any permanent or irreparable damage to or destruction of any deity, idol, temple or any other place of worship by defacing, disfiguring, or otherwise damaging the same, shall be punished with imprisonment for a term which shall not be less than one year but which may extend to five years.""

Under the Bharatiya Nagarik Suraksha Sanhita 2023 (BNSS), a First Information Report (FIR) may be registered under Section 154 of the BNSS, which requires the informant to provide a written complaint to the officer-in-charge of the nearest police station.

In addition, this incident may also be a case of intentional destruction or damage of property under Article 284(2) of the BNS, which requires the accused to be punished with imprisonment for a term which shall not be less than two years but which may extend to ten years, and also liable to fine.

The accused may also be liable for the offence of making a public mischief under Article 299(1) of the BNS, which requires the accused to be punished with imprisonment for a term which shall not be less than one year but which may extend to three years.

The Bharatiya Sakshya Adhiniyam 2023 (BSA) may be applicable in this case for the collection and preservation of evidence, including photographs, videos, and other materials that may be relevant to the investigation.

It is also necessary to inquire into the possibility of the accused being motivated by any prejudice or hatred against the particular deity or the community that worships it, which may amount to an offence under Article 289(1) of the BNS.",279|154,298|299|329,0,0.0,0.0,0.0,0.0,1,0,0,0.0,1,2.288,2.546,38.216,43.05,1,0.8,0.2222,0.3333,0.1304,0.0735,190,0
